"TimeStamp (nanoseconds)";"ID car";"ID Route";"Speed";"Distance";"Fuel Consumption";"Fuel Type";"CO2 Emission";"Longitude (lon)";"Latitude (lat)"
"587361510049200";"Driver 1";"1";"8.8298";"25.181759999999993";"0.6669832298645999";"2";"2091.083811336222";"0.0";"0.0"
"587361510163500";"Driver 1";"1";"8.8298";"25.181759999999993";"0.6669832298645999";"2";"2091.083811336222";"0.0";"0.0"
"587361510182600";"Driver 1";"1";"6.95";"31.436759999999996";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361510196800";"Driver 1";"1";"6.95";"37.691759999999995";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361510392000";"Driver 1";"1";"6.95";"44.64176";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361510417500";"Driver 1";"1";"6.95";"50.89676";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361510431200";"Driver 1";"1";"6.95";"57.15176";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361510442400";"Driver 1";"1";"6.95";"64.10176";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361510452400";"Driver 1";"1";"6.95";"70.35675999999994";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361510710300";"Driver 1";"1";"6.95";"76.61175999999988";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361510740400";"Driver 1";"1";"6.95";"83.56175999999981";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361510803300";"Driver 1";"1";"6.95";"89.81675999999975";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361510819700";"Driver 1";"1";"6.95";"96.07175999999968";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361510875100";"Driver 1";"1";"6.95";"103.02175999999962";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361510897800";"Driver 1";"1";"6.95";"109.27675999999956";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361510915100";"Driver 1";"1";"6.95";"115.5317599999995";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361510930000";"Driver 1";"1";"6.95";"122.48175999999943";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361510940600";"Driver 1";"1";"6.95";"128.73675999999938";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361510971200";"Driver 1";"1";"6.95";"134.99175999999935";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361510986900";"Driver 1";"1";"6.95";"141.24675999999934";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511006100";"Driver 1";"1";"6.95";"147.50175999999934";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511022500";"Driver 1";"1";"6.95";"154.45175999999935";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511051500";"Driver 1";"1";"6.95";"160.70675999999935";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511064300";"Driver 1";"1";"6.95";"166.96175999999934";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511079200";"Driver 1";"1";"6.95";"173.91175999999936";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511104100";"Driver 1";"1";"6.95";"180.16675999999936";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511118100";"Driver 1";"1";"6.95";"186.42175999999935";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511147000";"Driver 1";"1";"6.95";"193.37175999999937";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511160700";"Driver 1";"1";"6.95";"199.62675999999936";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511172400";"Driver 1";"1";"6.95";"205.88175999999936";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511182500";"Driver 1";"1";"6.95";"212.1367599999993";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511201700";"Driver 1";"1";"6.95";"219.08675999999923";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511216000";"Driver 1";"1";"6.95";"225.34175999999917";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511227800";"Driver 1";"1";"6.95";"231.5967599999991";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511236400";"Driver 1";"1";"6.95";"237.85175999999905";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511245300";"Driver 1";"1";"6.95";"244.80175999999904";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511263900";"Driver 1";"1";"6.95";"251.05675999999903";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511276000";"Driver 1";"1";"6.95";"257.311759999999";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511284800";"Driver 1";"1";"6.95";"263.566759999999";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511293500";"Driver 1";"1";"6.95";"270.516759999999";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511303200";"Driver 1";"1";"6.95";"276.771759999999";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511380300";"Driver 1";"1";"6.95";"283.026759999999";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511393200";"Driver 1";"1";"6.95";"289.976759999999";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511404400";"Driver 1";"1";"6.95";"296.231759999999";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511413700";"Driver 1";"1";"6.95";"302.486759999999";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511435700";"Driver 1";"1";"6.95";"308.74175999999903";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511446700";"Driver 1";"1";"6.95";"314.99675999999903";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511458500";"Driver 1";"1";"6.95";"321.946759999999";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511469400";"Driver 1";"1";"6.95";"328.201759999999";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511479200";"Driver 1";"1";"6.95";"334.45675999999895";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511499800";"Driver 1";"1";"6.95";"340.7117599999989";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511510000";"Driver 1";"1";"6.95";"347.6617599999989";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511518800";"Driver 1";"1";"6.95";"353.9167599999988";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511528400";"Driver 1";"1";"6.95";"360.1717599999988";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511539700";"Driver 1";"1";"6.95";"366.42675999999886";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511593300";"Driver 1";"1";"6.95";"372.68175999999886";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511617600";"Driver 1";"1";"6.95";"379.63175999999885";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511630800";"Driver 1";"1";"6.95";"385.88675999999884";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511643000";"Driver 1";"1";"6.95";"392.14175999999884";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511676100";"Driver 1";"1";"6.95";"399.0917599999988";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511698000";"Driver 1";"1";"6.95";"405.3467599999989";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511738300";"Driver 1";"1";"6.95";"411.6017599999989";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511747900";"Driver 1";"1";"6.95";"417.8567599999988";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511756000";"Driver 1";"1";"6.95";"424.11175999999875";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511774800";"Driver 1";"1";"6.95";"431.0617599999987";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511781600";"Driver 1";"1";"6.95";"437.3167599999986";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511787600";"Driver 1";"1";"6.95";"443.5717599999986";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511793900";"Driver 1";"1";"6.95";"450.5217599999986";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511805600";"Driver 1";"1";"6.95";"456.77675999999866";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511811000";"Driver 1";"1";"6.95";"463.03175999999866";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511816600";"Driver 1";"1";"6.95";"469.28675999999865";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511821600";"Driver 1";"1";"6.95";"476.23675999999864";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511826500";"Driver 1";"1";"6.95";"482.49175999999864";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511836900";"Driver 1";"1";"6.95";"488.74675999999863";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511842400";"Driver 1";"1";"6.95";"495.0017599999986";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511848700";"Driver 1";"1";"6.95";"501.95175999999867";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511855200";"Driver 1";"1";"6.95";"508.20675999999867";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511938200";"Driver 1";"1";"6.95";"514.4617599999987";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511949500";"Driver 1";"1";"6.95";"521.4117599999987";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511954700";"Driver 1";"1";"6.95";"527.6667599999987";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511960900";"Driver 1";"1";"6.95";"533.9217599999987";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511965600";"Driver 1";"1";"6.95";"540.1767599999987";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511982200";"Driver 1";"1";"6.95";"547.1267599999987";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361511993800";"Driver 1";"1";"6.95";"553.3817599999987";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512004400";"Driver 1";"1";"6.95";"560.3317599999987";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512015200";"Driver 1";"1";"6.95";"566.5867599999987";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512025800";"Driver 1";"1";"6.95";"572.8417599999987";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512050600";"Driver 1";"1";"6.95";"579.7917599999986";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512065700";"Driver 1";"1";"6.95";"586.0467599999987";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512082600";"Driver 1";"1";"6.95";"592.3017599999987";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512100600";"Driver 1";"1";"6.95";"599.2517599999987";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512128700";"Driver 1";"1";"6.95";"605.5067599999987";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512137900";"Driver 1";"1";"6.95";"611.7617599999987";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512145200";"Driver 1";"1";"6.95";"618.0167599999987";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512150200";"Driver 1";"1";"6.95";"624.9667599999987";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512155000";"Driver 1";"1";"6.95";"631.2217599999987";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512167500";"Driver 1";"1";"6.95";"637.4767599999986";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512175600";"Driver 1";"1";"6.95";"644.4267599999987";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512180400";"Driver 1";"1";"6.95";"650.6817599999987";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512187000";"Driver 1";"1";"6.95";"656.9367599999987";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512191800";"Driver 1";"1";"6.95";"663.1917599999986";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512205000";"Driver 1";"1";"6.95";"670.1417599999985";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512211500";"Driver 1";"1";"6.95";"676.3967599999985";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512217300";"Driver 1";"1";"6.95";"682.6517599999984";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512222900";"Driver 1";"1";"6.95";"688.9067599999984";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512234000";"Driver 1";"1";"6.95";"695.8567599999984";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512240800";"Driver 1";"1";"6.95";"702.1117599999984";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512246100";"Driver 1";"1";"6.95";"702.1117599999984";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512250800";"Driver 1";"1";"6.95";"702.1117599999984";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512255500";"Driver 1";"1";"6.95";"702.1117599999984";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512269300";"Driver 1";"1";"6.95";"702.1117599999984";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512275700";"Driver 1";"1";"6.95";"702.1117599999984";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512280400";"Driver 1";"1";"6.95";"708.3667599999985";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512285200";"Driver 1";"1";"6.95";"714.6217599999985";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512298100";"Driver 1";"1";"6.95";"721.5717599999984";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512307200";"Driver 1";"1";"6.95";"727.8267599999984";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512312200";"Driver 1";"1";"6.95";"734.0817599999984";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512316900";"Driver 1";"1";"6.95";"740.3367599999984";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512321600";"Driver 1";"1";"6.95";"747.2867599999985";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512335300";"Driver 1";"1";"6.95";"753.5417599999985";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512340800";"Driver 1";"1";"6.95";"759.7967599999984";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512345600";"Driver 1";"1";"6.95";"766.0517599999985";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512350300";"Driver 1";"1";"6.95";"773.0017599999985";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512355100";"Driver 1";"1";"6.95";"779.2567599999984";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512365600";"Driver 1";"1";"6.95";"785.5117599999984";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512370900";"Driver 1";"1";"6.95";"791.7667599999984";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512375700";"Driver 1";"1";"6.95";"798.0217599999984";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512380500";"Driver 1";"1";"6.95";"804.9717599999984";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512478100";"Driver 1";"1";"6.95";"811.2267599999984";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512526800";"Driver 1";"1";"6.95";"817.4817599999984";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512536900";"Driver 1";"1";"6.95";"824.4317599999983";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512545000";"Driver 1";"1";"6.95";"830.6867599999985";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512551300";"Driver 1";"1";"6.95";"836.9417599999985";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512573800";"Driver 1";"1";"6.95";"843.8917599999984";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512579800";"Driver 1";"1";"6.95";"850.1467599999984";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512584500";"Driver 1";"1";"6.95";"856.4017599999983";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512590000";"Driver 1";"1";"6.95";"862.6567599999983";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512605600";"Driver 1";"1";"6.95";"869.6067599999982";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512612800";"Driver 1";"1";"6.95";"875.8617599999981";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512621600";"Driver 1";"1";"6.95";"882.1167599999981";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512627400";"Driver 1";"1";"6.95";"888.371759999998";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512636300";"Driver 1";"1";"6.95";"895.3217599999979";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512678300";"Driver 1";"1";"6.95";"901.5767599999979";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512692500";"Driver 1";"1";"6.95";"907.8317599999978";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512702800";"Driver 1";"1";"6.95";"914.0867599999978";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512711600";"Driver 1";"1";"6.95";"921.0367599999977";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512719800";"Driver 1";"1";"6.95";"927.2917599999976";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512734300";"Driver 1";"1";"6.95";"933.5467599999976";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512739800";"Driver 1";"1";"6.95";"939.8017599999976";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512745900";"Driver 1";"1";"6.95";"946.0567599999976";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512750600";"Driver 1";"1";"6.95";"953.0067599999976";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512889000";"Driver 1";"1";"6.95";"959.2617599999976";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512910100";"Driver 1";"1";"6.95";"965.5167599999976";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512920600";"Driver 1";"1";"6.95";"972.4667599999974";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512929200";"Driver 1";"1";"6.95";"978.7217599999975";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512935100";"Driver 1";"1";"6.95";"984.9767599999975";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512961000";"Driver 1";"1";"6.95";"991.9267599999974";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512967300";"Driver 1";"1";"6.95";"998.1817599999974";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512972100";"Driver 1";"1";"6.95";"1005.1317599999975";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512977100";"Driver 1";"1";"6.95";"1011.3867599999975";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512982200";"Driver 1";"1";"6.95";"1017.6417599999975";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361512998900";"Driver 1";"1";"6.95";"1024.5917599999975";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361513010100";"Driver 1";"1";"6.95";"1030.8467599999974";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361513019500";"Driver 1";"1";"6.95";"1037.1017599999975";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
"587361513029700";"Driver 1";"1";"6.95";"1043.3567599999974";"0.6705135375";"2";"2102.134347222222";"0.0";"0.0"
